GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0500000US36069,36069,"Ontario County, New York",108185,551,52020,698,3398,351,3265,376,133,145,8256,502,7727,658,529,432,5254,330,4571,469,683,393,5550,331,4108,482,1442,446,5892,345,5180,626,712,599,7820,173,7269,280,551,229,7986,382,7468,492,518,288,4904,65,4904,65,0,193,2960,110,2960,110,0,193,56165,627,3084,353,2911,385,173,213,8376,433,7864,697,512,557,5454,560,4758,521,696,349,5937,412,5092,365,845,447,6747,431,6569,442,178,153,8267,194,7566,363,701,298,8159,271,7533,481,626,383,5453,153,5453,153,0,193,4688,232,4688,232,0,193
0500000US36071,36071,"Orange County, New York",365897,1916,180034,1593,15501,700,15067,740,434,311,34905,740,34198,866,707,405,19324,876,15509,1178,3815,992,19675,688,14072,1357,5603,1180,21719,405,18960,930,2759,804,27971,511,24961,887,3010,802,21510,352,19487,779,2023,693,12181,344,12181,344,0,193,7248,270,7183,279,65,102,185863,832,15598,990,15390,1050,208,296,32485,1049,31604,1117,881,451,16729,376,13924,1132,2805,1130,20422,516,18024,962,2398,810,24102,476,21687,1058,2415,940,29312,487,27043,932,2269,820,22766,219,21007,632,1759,586,13725,424,13674,426,51,87,10724,586,10555,605,169,128
0500000US36075,36075,"Oswego County, New York",120513,368,60217,446,3944,458,3826,456,118,128,9338,472,8131,945,1207,909,7462,285,7056,420,406,262,7369,302,5349,744,2020,814,6719,126,5708,499,1011,500,9511,207,8237,449,1274,373,8343,214,7594,356,749,291,4841,111,4841,111,0,193,2690,181,2690,181,0,193,60296,432,3640,309,3003,644,637,570,9456,331,8855,672,601,567,6817,252,6620,275,197,166,6815,170,5875,419,940,405,7139,247,6377,440,762,368,9298,145,8303,397,995,358,8133,203,7695,360,438,303,4976,165,4976,165,0,193,4022,174,4022,174,0,193
0500000US36079,36079,"Putnam County, New York",98954,616,49624,934,2890,399,2792,413,98,138,8619,607,7772,946,847,635,4362,408,3779,495,583,569,5467,698,4733,758,734,377,5859,494,4695,555,1164,659,8965,543,8293,527,672,452,7148,299,6890,354,258,234,4262,182,4033,213,229,249,2052,129,2052,129,0,193,49330,948,2579,523,2510,548,69,121,7746,718,6937,707,809,578,3975,187,3327,701,648,665,4588,531,4087,395,501,473,6542,536,5149,576,1393,591,8885,380,7683,695,1202,582,7454,320,7124,325,330,241,4493,377,4493,377,0,193,3068,96,3068,96,0,193
0500000US36081,36081,"Queens County, New York",2281237,2256,1108768,1450,86513,2122,81791,2791,4722,1551,153331,2341,146272,2823,7059,1373,106412,674,78961,2567,27451,2475,187310,674,117624,3753,69686,3595,164637,460,113020,2782,51617,2683,157888,437,123088,3401,34800,3312,129081,494,105930,2377,23151,2342,72728,584,71115,899,1613,667,50868,810,50437,828,431,276,1172469,1610,84060,2250,80728,2368,3332,934,144665,2261,138476,2774,6189,1474,104315,758,83747,2093,20568,2052,186089,511,138824,2910,47265,2893,164556,541,128530,3026,36026,3063,166717,591,135376,2771,31341,2703,147396,482,124363,2254,23033,2279,92694,490,89942,1306,2752,1176,81977,1314,81122,1377,855,432
0500000US36083,36083,"Rensselaer County, New York",158112,968,78929,570,5246,637,5237,636,9,15,11994,716,11684,754,310,387,9997,543,9608,645,389,262,9755,521,7827,689,1928,748,9937,476,8633,745,1304,667,11287,437,10102,678,1185,536,10800,222,9864,459,936,453,6078,145,6078,145,0,193,3835,239,3768,260,67,109,79183,808,4763,539,4728,538,35,52,10679,510,10440,602,239,326,7781,618,7056,628,725,355,10515,778,9641,970,874,451,9468,599,9060,754,408,454,12492,609,11758,623,734,461,11169,300,10633,423,536,268,6755,290,6755,290,0,193,5561,631,5561,631,0,193
0500000US36085,36085,"Richmond County, New York",468623,1031,226396,871,16233,1169,15277,1205,956,532,37901,1056,37264,1335,637,599,22942,500,20541,874,2401,840,29711,472,22675,1369,7036,1286,30131,35,25745,1026,4386,1031,33230,332,29342,1211,3888,1145,28825,222,27096,685,1729,663,17521,457,17136,496,385,251,9902,458,9902,458,0,193,242227,1074,16883,895,16263,1088,620,473,35313,683,33708,966,1605,766,21796,96,19639,768,2157,745,30327,169,25725,1120,4602,1169,32339,65,28148,1090,4191,1088,36355,168,32331,997,4024,978,32506,193,30512,683,1994,687,20587,283,20397,362,190,209,16121,681,16079,684,42,71
0500000US36087,36087,"Rockland County, New York",318334,771,155887,1061,15047,1072,14809,1087,238,240,30744,680,29385,985,1359,577,15279,431,12411,982,2868,893,17932,453,12929,949,5003,817,18382,171,14452,869,3930,869,21370,121,19515,547,1855,522,17997,245,16951,700,1046,659,10892,501,10733,517,159,195,8244,436,8060,523,184,297,162447,982,15225,1086,14383,1259,842,618,28221,821,25744,1429,2477,1309,14696,266,12510,556,2186,562,17561,219,14499,812,3062,781,18612,50,16471,642,2141,639,22420,100,18791,1124,3629,1122,19489,154,18458,511,1031,484,13682,312,13476,440,206,327,12541,453,12541,453,0,193
0500000US36089,36089,"St. Lawrence County, New York",108317,633,53649,661,4019,437,3513,512,506,426,7946,475,5973,1497,1973,1563,8471,349,7198,751,1273,616,5770,306,4191,632,1579,520,6055,254,4713,474,1342,474,7294,159,5931,497,1363,457,7029,68,6383,299,646,294,4577,127,4577,127,0,193,2488,314,2488,314,0,193,54668,541,3464,265,3198,316,266,199,7761,273,6530,641,1231,659,8119,505,7684,595,435,278,5988,262,5064,512,924,429,6075,256,5354,497,721,429,7562,154,6547,377,1015,343,7072,94,6270,432,802,409,4749,165,4733,151,16,46,3878,275,3878,275,0,193
0500000US36091,36091,"Saratoga County, New York",220787,946,108221,899,7167,693,6891,720,276,235,17547,728,17262,747,285,185,9053,701,8245,847,808,510,12976,719,10447,869,2529,747,14044,590,12905,691,1139,579,17714,462,17019,578,695,450,14857,232,13918,524,939,472,9602,217,9602,217,0,193,5261,369,5261,369,0,193,112566,795,6802,606,6704,590,98,121,16620,558,16284,629,336,295,8826,396,8476,493,350,259,13155,553,12407,749,748,471,15223,562,14210,680,1013,606,18497,520,17623,580,874,459,15471,244,14995,384,476,321,10425,261,10377,278,48,79,7547,564,7544,564,3,7
0500000US36093,36093,"Schenectady County, New York",153754,752,73319,1049,5386,576,5254,556,132,209,11420,670,11262,682,158,180,7340,667,6133,707,1207,764,9760,822,7731,827,2029,820,9081,599,8405,629,676,489,10496,559,9176,593,1320,666,10237,342,9532,474,705,419,5630,359,5630,359,0,193,3969,189,3969,189,0,193,80435,1026,5729,804,5462,846,267,198,11708,787,11356,837,352,339,8327,769,7132,1037,1195,768,10347,607,9101,909,1246,760,9122,515,8240,638,882,472,11568,589,10687,760,881,475,10938,378,9948,662,990,487,6010,203,6010,203,0,193,6686,457,6686,457,0,193
0500000US36101,36101,"Steuben County, New York",97488,491,48216,412,3411,293,3246,335,165,136,7746,365,6616,576,1130,491,3913,149,3140,374,773,317,5482,167,4097,530,1385,508,5950,319,4922,551,1028,468,7320,178,6515,288,805,272,7117,174,6469,231,648,225,4412,71,4412,71,0,193,2865,168,2865,168,0,193,49272,432,3148,254,2804,340,344,198,7859,351,6645,578,1214,519,3853,122,3212,281,641,262,5346,163,4675,317,671,306,5907,281,5085,444,822,344,7428,210,6462,413,966,359,6898,217,6182,340,716,273,4733,97,4703,111,30,51,4100,348,4100,348,0,193
0500000US36103,36103,"Suffolk County, New York",1483614,2725,729786,1985,49361,1899,48733,1919,628,401,124386,1905,120602,2403,3784,1134,71213,595,57737,2219,13476,2200,84771,801,62610,2718,22161,2600,94938,475,76591,2310,18347,2311,119592,535,107885,1989,11707,1993,92196,506,84306,1519,7890,1408,56361,340,55881,499,480,350,36968,698,36770,731,198,207,753828,1544,47395,1300,46298,1391,1097,634,117956,1338,113467,1820,4489,1353,65856,323,57685,1644,8171,1667,81158,531,65425,2142,15733,2140,96894,409,86069,1836,10825,1822,124775,388,115461,1486,9314,1494,97781,398,90341,1677,7440,1652,66721,307,66273,417,448,318,55292,1226,54993,1317,299,439
0500000US36105,36105,"Sullivan County, New York",74011,774,38154,1039,2971,715,2673,771,298,446,6571,795,6212,727,359,377,3764,685,3187,631,577,521,3966,596,2083,511,1883,630,4096,483,3275,514,821,392,5411,549,4523,573,888,352,5708,403,4807,671,901,641,3517,323,3517,323,0,193,2150,245,2150,245,0,193,35857,728,1883,396,1778,408,105,157,5258,549,5168,567,90,148,3513,449,2807,557,706,591,4461,515,3555,583,906,395,4328,302,3651,420,677,412,5268,294,4310,507,958,459,5378,238,4811,412,567,312,3357,285,3333,285,24,40,2411,152,2411,152,0,193
0500000US36109,36109,"Tompkins County, New York",102634,387,50414,810,2503,399,2019,579,484,374,6065,516,5518,693,547,521,13529,435,13123,488,406,315,6926,749,5504,930,1422,749,5122,408,3824,766,1298,685,5660,531,4804,606,856,559,5289,178,5184,224,105,133,3411,295,3161,131,250,320,1909,139,1909,139,0,193,52220,809,2431,484,2056,648,375,437,5452,471,4965,665,487,478,13201,821,12561,1011,640,553,6705,811,5144,1139,1561,839,5725,527,5272,605,453,248,5856,349,5311,465,545,371,6137,361,5753,505,384,343,3832,372,3766,398,66,116,2881,288,2881,288,0,193
0500000US36111,36111,"Ulster County, New York",176619,1205,86141,1508,5136,755,5026,769,110,111,12068,705,11384,757,684,492,9708,571,7488,926,2220,728,8769,552,5676,877,3093,824,10569,965,8879,978,1690,669,13869,990,12423,1262,1446,615,13175,545,11696,844,1479,602,8001,344,8001,344,0,193,4846,188,4812,200,34,72,90478,1022,4205,624,4076,612,129,138,12757,588,12532,601,225,192,9164,652,7972,716,1192,580,9290,653,7632,941,1658,764,10165,597,8471,838,1694,815,14964,619,13267,843,1697,721,13979,499,12340,663,1639,630,8850,288,8850,288,0,193,7104,656,7104,656,0,193
0500000US36113,36113,"Warren County, New York",64782,282,31837,430,1649,142,1633,138,16,29,4794,193,4533,413,261,373,2677,246,2346,316,331,217,3563,361,2576,381,987,476,3594,170,2988,411,606,376,5140,278,4503,363,637,340,4982,143,4551,250,431,217,3412,47,3412,47,0,193,2026,161,2026,161,0,193,32945,382,2235,494,2235,494,0,193,3911,506,3911,506,0,193,2487,147,1765,428,722,443,3483,185,3200,300,283,210,3712,130,3169,348,543,314,5438,266,5005,351,433,270,4966,18,4243,301,723,300,3661,129,3661,129,0,193,3052,187,3052,187,0,193
0500000US36117,36117,"Wayne County, New York",91380,495,44964,658,3079,563,2929,623,150,192,7505,612,6994,648,511,384,4021,358,3354,374,667,402,4724,378,3637,744,1087,617,4956,136,4359,485,597,466,7626,407,5972,727,1654,665,6437,231,5979,428,458,386,4094,171,4094,171,0,193,2522,181,2522,181,0,193,46416,654,2898,424,2413,744,485,573,7336,517,6974,621,362,317,3496,304,2975,458,521,346,5047,444,4619,495,428,288,5296,243,4383,664,913,625,7715,336,6849,644,866,537,6889,306,6298,580,591,480,4495,221,4495,221,0,193,3244,226,3244,226,0,193
0500000US36119,36119,"Westchester County, New York",955751,1801,461309,1606,35313,1357,34693,1378,620,413,78487,1457,75296,1494,3191,1083,42295,320,35394,1198,6901,1140,54450,637,39739,2012,14711,1918,61813,406,46928,1282,14885,1295,70483,484,62076,1265,8407,1284,58079,333,52277,1110,5802,1105,34383,257,34304,297,79,126,26006,394,25865,430,141,161,494442,1027,32453,1097,31428,1283,1025,619,76262,1147,74258,1279,2004,737,41615,31,37245,1098,4370,1097,54412,383,44361,1488,10051,1543,65323,124,55406,1368,9917,1361,76832,240,68987,1343,7845,1278,64075,311,58987,1215,5088,1164,42146,128,40989,681,1157,664,41324,756,40906,832,418,268
0500000US37001,37001,"Alamance County, North Carolina",153232,459,73021,675,5577,490,5456,563,121,184,12170,689,11495,849,675,455,7908,466,5059,869,2849,956,7866,754,4262,892,3604,866,9415,861,7470,644,1945,718,10843,727,8427,830,2416,739,9208,490,8065,488,1143,550,5796,207,5649,292,147,237,4238,402,3940,246,298,290,80211,691,5344,490,5025,655,319,377,12086,789,10993,840,1093,618,7914,538,6779,762,1135,784,9658,603,5971,982,3687,985,10224,355,8107,621,2117,712,11338,424,8375,784,2963,780,10007,250,9135,454,872,394,7147,165,7091,175,56,79,6493,463,6196,310,297,289
0500000US37019,37019,"Brunswick County, North Carolina",114406,558,55230,718,3519,596,3365,589,154,173,7024,598,6247,662,777,536,3143,270,2593,392,550,290,5314,418,2710,787,2604,704,6327,487,3781,691,2546,677,6711,496,5234,637,1477,598,8848,128,7851,476,997,458,10170,272,10002,197,168,233,4174,148,4174,148,0,201,59176,698,3005,569,2578,633,427,332,6887,413,6351,626,536,507,3036,486,2520,363,516,399,6375,444,3875,763,2500,654,6285,594,3736,678,2549,774,7349,491,6163,680,1186,512,11218,277,10205,387,1013,419,10211,247,10211,247,0,201,4810,197,4810,197,0,201
0500000US37021,37021,"Buncombe County, North Carolina",244601,1046,118986,1474,8372,1029,8197,1039,175,163,18180,1175,17027,1224,1153,819,9427,651,5750,1134,3677,1087,16999,784,11290,1349,5709,1379,16223,764,11290,1288,4933,1122,15514,695,12544,801,2970,964,16277,377,14097,822,2180,732,10901,237,10860,248,41,68,7093,295,7093,295,0,201,125615,1449,6886,743,6767,771,119,193,15455,1243,14781,1395,674,550,9751,602,7034,915,2717,855,17640,934,11081,1403,6559,1214,16038,840,13062,1151,2976,1074,17614,879,14917,1319,2697,1039,18891,401,16822,673,2069,809,13044,422,12968,433,76,127,10296,476,10296,476,0,201
0500000US37023,37023,"Burke County, North Carolina",87969,554,42715,630,2932,557,2657,534,275,231,5656,502,5387,562,269,215,5062,899,2609,679,2453,835,4343,684,2950,475,1393,708,5629,541,3729,653,1900,733,6696,485,5646,599,1050,506,5805,339,5158,532,647,404,4206,184,4206,184,0,201,2386,94,2386,94,0,201,45254,434,2535,484,2406,461,129,136,7057,743,6922,795,135,166,3286,405,2646,335,640,439,4503,506,2791,560,1712,754,6367,557,5036,627,1331,685,6504,343,5485,643,1019,530,6766,253,6301,365,465,279,4740,252,4740,252,0,201,3496,212,3496,212,0,201
0500000US37025,37025,"Cabarrus County, North Carolina",185784,739,90119,1069,7968,880,7562,935,406,355,17394,1006,15628,1317,1766,1083,7454,609,5497,707,1957,699,10972,1218,7332,1084,3640,1127,13572,849,11402,963,2170,725,13233,582,10323,960,2910,980,9733,305,8493,649,1240,714,6415,243,6415,243,0,201,3378,308,3378,308,0,201,95665,967,7717,795,7248,787,469,408,16426,1031,15777,1217,649,460,7283,848,5707,860,1576,599,11817,1032,9977,938,1840,730,14839,675,11898,1025,2941,921,13822,216,12181,663,1641,588,10663,229,9476,522,1187,514,7722,576,7608,556,114,185,5376,497,5376,497,0,201
0500000US37027,37027,"Caldwell County, North Carolina",81185,465,39385,1149,2572,580,2572,580,0,201,5905,824,5262,879,643,537,3027,69,1493,531,1534,540,4246,728,1692,521,2554,909,5077,329,3788,666,1289,569,6532,512,5203,603,1329,713,5616,276,4795,469,821,428,4024,213,3825,270,199,220,2386,200,2386,200,0,201,41800,1251,2695,803,2478,528,217,363,6259,1126,5619,1172,640,520,3861,797,2749,669,1112,895,3889,262,2069,586,1820,600,5346,403,4076,561,1270,567,6475,469,4904,677,1571,607,5978,335,4920,605,1058,586,4191,134,4191,134,0,201,3106,318,3106,318,0,201
0500000US37031,37031,"Carteret County, North Carolina",66316,524,32562,545,2480,616,2311,656,169,181,4269,592,3890,642,379,251,2384,310,1382,438,1002,407,3494,392,2151,528,1343,531,3626,316,2142,452,1484,512,4620,230,3458,361,1162,399,5110,250,4414,361,696,324,4329,174,4329,174,0,201,2250,184,2250,184,0,201,33754,488,1841,324,1789,330,52,67,4141,372,3711,417,430,229,2075,193,1525,338,550,281,3589,372,2701,387,888,352,3680,216,2455,430,1225,492,5278,301,4110,362,1168,432,5511,152,4529,384,982,348,4384,209,4353,217,31,53,3255,259,3255,259,0,201
0500000US37035,37035,"Catawba County, North Carolina",153468,626,75297,1399,4696,713,4537,756,159,258,13938,1237,13304,1275,634,331,7255,686,4180,667,3075,895,7718,704,5226,1038,2492,976,10256,694,6766,781,3490,842,11304,703,9604,735,1700,718,9770,323,8776,535,994,460,6750,174,6750,174,0,201,3610,270,3610,270,0,201,78171,1330,4883,858,4883,858,0,201,12250,813,11064,1016,1186,740,6249,534,5148,674,1101,620,8822,814,5787,853,3035,1019,10764,673,7994,813,2770,990,10995,464,8950,849,2045,816,11320,507,10039,736,1281,650,7414,336,7370,320,44,74,5474,563,5474,563,0,201
0500000US37037,37037,"Chatham County, North Carolina",66063,408,31711,1024,1887,522,1844,498,43,84,5090,507,4788,574,302,281,2632,914,2392,926,240,352,2664,838,2031,648,633,590,4197,790,2671,547,1526,761,4209,526,3092,609,1117,735,4299,232,3753,258,546,214,3856,197,3856,197,0,201,2877,452,2877,452,0,201,34352,1123,1888,587,1888,587,0,201,4703,616,4607,625,96,119,1303,519,846,472,457,430,3603,740,1953,564,1650,646,4472,657,2948,430,1524,719,4926,617,4138,715,788,428,5357,481,4771,525,586,294,4530,354,4496,363,34,58,3570,340,3570,340,0,201
0500000US37045,37045,"Cleveland County, North Carolina",96781,307,46522,339,3556,374,3353,448,203,238,7712,498,7357,599,355,275,5015,441,2968,808,2047,700,4548,500,2977,607,1571,653,5659,536,3742,613,1917,738,6957,604,5412,487,1545,742,6327,123,5755,353,572,339,4403,291,4403,291,0,201,2345,345,2345,345,0,201,50259,368,3415,506,3415,506,0,201,7287,521,6941,550,346,294,4834,308,3733,420,1101,394,4991,420,4426,485,565,317,7051,663,4700,671,2351,840,6712,530,5672,636,1040,452,6854,103,5798,485,1056,506,5069,333,5062,335,7,15,4046,347,4046,347,0,201
0500000US37049,37049,"Craven County, North Carolina",96611,1355,46036,1516,4819,719,4655,729,164,197,7507,532,6530,688,977,806,5071,1065,3154,1016,1917,801,5575,1013,3878,849,1697,794,4654,727,2746,704,1908,739,5133,792,4209,497,924,592,5851,304,4698,392,1153,479,4389,288,4389,288,0,201,3037,277,3037,277,0,201,50575,901,4788,995,4762,993,26,54,6624,749,6372,742,252,222,4670,654,3408,774,1262,739,5908,915,4070,885,1838,685,6051,800,4893,763,1158,729,6332,650,5314,753,1018,495,6702,199,6244,361,458,328,5558,353,5558,353,0,201,3942,365,3942,365,0,201
0500000US37051,37051,"Cumberland County, North Carolina",293591,2581,131555,2163,15480,722,14796,693,684,548,27108,894,25717,1081,1391,719,13321,1067,8350,1013,4971,839,15626,1262,10392,1223,5234,911,14381,920,10639,1036,3742,662,16561,654,13968,879,2593,685,14975,260,13819,515,1156,439,8918,250,8849,235,69,110,5185,171,5135,154,50,81,162036,1112,17076,1004,16430,963,646,442,24912,1082,23898,1231,1014,470,17734,531,14776,901,2958,803,24837,744,19272,1150,5565,869,19629,563,15428,961,4201,858,21016,407,17795,746,3221,662,17683,194,15262,690,2421,652,10781,317,10781,317,0,201,8368,429,8368,429,0,201
0500000US37057,37057,"Davidson County, North Carolina",161493,647,78673,1110,5354,705,5354,705,0,201,13687,996,13181,1022,506,349,6873,788,4621,819,2252,656,8199,655,6509,796,1690,579,10357,567,7675,721,2682,741,12194,519,9305,911,2889,956,10360,363,8962,660,1398,539,7689,403,7689,403,0,201,3960,125,3960,125,0,201,82820,969,6105,993,6069,1002,36,64,11885,927,11557,961,328,293,6588,456,4844,695,1744,642,9016,745,6697,828,2319,756,10162,607,8836,777,1326,636,13270,636,9914,737,3356,844,11558,482,9875,728,1683,591,8275,262,8275,262,0,201,5961,381,5843,348,118,191
0500000US37063,37063,"Durham County, North Carolina",282888,1278,133567,1434,11608,752,10959,829,649,577,19981,885,18584,1295,1397,1093,14965,236,10983,1092,3982,1090,24631,778,18666,1433,5965,1323,19376,1081,14438,1063,4938,1239,16124,894,13580,1049,2544,928,14619,847,12614,840,2005,1026,7734,435,7734,435,0,201,4529,313,4529,313,0,201,149321,864,11842,936,11382,897,460,538,19923,961,18248,1201,1675,945,15928,445,13294,998,2634,834,27149,443,20455,1426,6694,1348,20838,333,16550,1081,4288,1062,19061,346,16430,979,2631,893,17397,512,15185,1009,2212,913,9688,372,9539,438,149,191,7495,366,7495,366,0,201
0500000US37067,37067,"Forsyth County, North Carolina",358274,871,169728,1148,15665,1013,15374,1052,291,231,27656,1349,26352,1527,1304,592,17696,832,12996,1116,4700,1108,21470,883,15149,1433,6321,1332,21748,511,16681,1253,5067,1194,23627,412,19217,996,4410,988,20737,620,17784,904,2953,864,12773,556,12710,522,63,107,8356,199,8356,199,0,201,188546,902,14119,852,13709,827,410,357,28635,1172,27628,1175,1007,428,18503,300,14086,998,4417,988,24216,313,19252,1122,4964,1107,24249,753,18170,1064,6079,1067,26093,760,21659,1310,4434,1083,24576,459,21911,855,2665,781,15318,315,15227,326,91,147,12837,298,12804,296,33,54
0500000US37071,37071,"Gaston County, North Carolina",207335,866,99729,798,7794,595,7416,635,378,280,16759,614,14592,1007,2167,862,9575,345,6951,773,2624,752,11565,763,6943,867,4622,1075,14439,693,10185,981,4254,1087,14265,515,11381,912,2884,790,12585,449,11049,514,1536,493,8041,302,8041,302,0,201,4706,224,4706,224,0,201,107606,558,7767,615,7160,505,607,357,16402,563,14698,838,1704,712,8873,333,6613,709,2260,742,12633,441,9504,819,3129,804,14944,436,11405,847,3539,918,15748,380,12686,701,3062,728,14078,228,11882,595,2196,487,9789,514,9789,514,0,201,7372,537,7372,537,0,201
0500000US37081,37081,"Guilford County, North Carolina",502653,1338,238786,1261,18790,735,17767,895,1023,547,40509,841,38158,1387,2351,1121,26524,490,20477,1295,6047,1261,31807,673,19794,1356,12013,1364,31465,226,23370,1684,8095,1655,33417,428,27075,1462,6342,1292,28495,536,23909,954,4586,945,17299,553,17218,546,81,136,10480,331,10480,331,0,201,263867,658,19968,1153,19444,1204,524,440,36240,1337,33704,1593,2536,959,30379,513,23930,984,6449,1045,35103,495,27027,1209,8076,1222,35530,483,27661,1220,7869,1197,35850,420,30790,1080,5060,1040,33058,572,27683,1169,5375,985,20392,278,20268,287,124,147,17347,515,17347,515,0,201
0500000US37085,37085,"Harnett County, North Carolina",118585,983,55935,1042,5758,671,5579,690,179,234,11395,598,11066,650,329,263,5678,368,4290,518,1388,463,6765,699,3763,715,3002,665,7013,600,5229,682,1784,608,7515,440,5474,521,2041,641,6125,265,5634,354,491,217,3709,273,3709,273,0,201,1977,234,1977,234,0,201,62650,697,5594,538,5045,596,549,354,11806,482,10768,757,1038,626,5951,367,4746,705,1205,630,8829,567,6210,603,2619,722,8813,496,6997,651,1816,564,7976,440,6596,571,1380,532,6412,173,5416,358,996,373,4388,119,4367,122,21,39,2881,187,2881,187,0,201
0500000US37089,37089,"Henderson County, North Carolina",108467,526,53163,1206,3598,958,3234,993,364,284,8157,1088,7398,1377,759,776,4294,1121,2276,467,2018,1190,5899,787,2867,554,3032,892,6024,473,4941,753,1083,608,7015,682,6002,602,1013,528,7039,312,6121,542,918,485,6170,176,6170,176,0,201,4967,151,4967,151,0,201,55304,1276,2605,496,2568,506,37,67,7243,1071,6479,1152,764,654,3603,621,3159,589,444,324,6240,843,3560,647,2680,920,6170,589,5633,698,537,372,7375,537,5735,472,1640,667,8344,482,6528,720,1816,502,7436,173,7436,173,0,201,6288,327,6288,327,0,201
0500000US37097,37097,"Iredell County, North Carolina",163472,352,82162,910,5903,848,5409,794,494,510,16255,1053,15558,1041,697,321,6930,732,4881,685,2049,955,9307,963,5347,681,3960,1281,11880,827,9709,1052,2171,674,12088,328,10398,603,1690,629,9648,222,8183,532,1465,529,6593,340,6429,315,164,202,3558,280,3558,280,0,201,81310,967,4577,605,4444,641,133,142,13110,714,12341,845,769,381,7147,495,5419,692,1728,673,9022,780,6254,842,2768,786,11540,803,9482,1111,2058,925,12720,585,10444,705,2276,761,10032,242,8642,542,1390,516,7399,200,7399,200,0,201,5763,275,5763,275,0,201
0500000US37101,37101,"Johnston County, North Carolina",176325,534,86048,931,7377,684,7353,686,24,30,17079,711,15628,837,1451,688,8335,581,5135,734,3200,732,8887,926,6243,782,2644,979,13565,962,9232,1278,4333,1074,12593,626,10042,862,2551,958,9338,212,8212,520,1126,535,6017,389,6017,389,0,201,2857,391,2782,404,75,127,90277,890,7599,823,7450,877,149,206,15554,731,14362,1062,1192,673,6742,542,3801,856,2941,966,9993,647,8180,869,1813,836,14884,787,11030,1104,3854,1095,12916,615,10902,571,2014,740,11295,740,9139,588,2156,863,7029,206,6966,231,63,104,4265,350,4265,350,0,201
0500000US37109,37109,"Lincoln County, North Carolina",79182,354,39160,648,3058,671,2712,738,346,314,5923,715,5261,828,662,392,3477,540,2521,431,956,497,4025,630,2551,680,1474,688,5311,372,4155,472,1156,499,6454,503,4520,571,1934,681,5207,122,4693,220,514,196,3869,282,3842,277,27,49,1836,290,1836,290,0,201,40022,592,2699,556,2310,505,389,346,6193,595,5538,713,655,412,3564,410,2079,502,1485,535,3859,298,2769,545,1090,522,5374,340,3784,598,1590,524,6433,337,5609,535,824,462,5514,216,4653,417,861,369,3841,203,3841,203,0,201,2545,256,2545,256,0,201
0500000US37119,37119,"Mecklenburg County, North Carolina",985591,971,474423,918,43213,1253,40167,1805,3046,1118,81083,1290,73279,2023,7804,1873,45967,520,33112,1777,12855,1780,78669,393,53323,2735,25346,2777,73344,318,54072,1807,19272,1837,64954,340,51114,1922,13840,1881,47806,166,38408,1423,9398,1399,25755,238,25230,461,525,434,13632,401,13504,429,128,155,511168,514,43266,1550,41139,1715,2127,914,77749,1541,71423,2286,6326,1650,47138,225,36573,1778,10565,1767,83959,197,61949,2239,22010,2266,79254,149,62698,1891,16556,1897,70277,154,56808,1695,13469,1687,55008,245,44705,1305,10303,1284,30931,504,30561,554,370,283,23586,554,23516,550,70,116
